flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,base_price,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
CZ4504,18:15:00,20:25:00,50,650,FOC,T3,HAK,T2,CZ,B788
CZ48,16:15:00,19:25:00,50,770,SHA,T3,SYX,T3,CZ,A388
CZ4065,15:55:00,18:55:00,60,580,PKX,T1,FOC,T1,CZ,B789
CZ1472,15:15:00,18:40:00,50,940,PKX,T2,KMG,T3,CZ,A359
CZ4320,15:40:00,18:50:00,50,970,XMN,T1,KMG,T1,CZ,B788
CZ8540,17:55:00,20:40:00,50,960,TFU,T1,SWA,T1,CZ,A21N
CZ1449,18:50:00,20:30:00,60,520,FOC,T3,NTG,T1,CZ,B737
CZ4468,7:10:00,8:55:00,60,440,JJN,T1,WUH,T1,CZ,A320
CZ6134,7:40:00,8:55:00,60,420,PKX,T3,DLC,T2,CZ,A333
CZ222,7:10:00,9:00:00,50,730,WUX,T1,CSX,T3,CZ,B788
CZ4961,6:50:00,8:55:00,50,870,CKG,T1,CZX,T2,CZ,A359
CZ9481,6:50:00,8:35:00,60,740,TAO,T2,CGQ,T3,CZ,B788
CZ9493,6:40:00,8:45:00,60,660,TAO,T1,CGO,T2,CZ,A320
CZ6443,6:40:00,8:00:00,50,360,SZX,T2,HAK,T3,CZ,B789
CZ118,6:40:00,8:55:00,60,490,SHA,T3,TYN,T1,CZ,A388
CZ8554,6:30:00,8:55:00,60,910,LYA,T2,SZX,T3,CZ,A388
CZ1877,6:50:00,8:50:00,60,510,KMG,T2,ZUH,T3,CZ,B772
CZ4014,7:05:00,9:20:00,60,790,JJN,T3,CGO,T3,CZ,A359
CZ4424,6:40:00,8:10:00,60,380,JJN,T3,HSN,T2,CZ,A21N
CZ9055,6:30:00,7:45:00,60,500,CTU,T2,DLU,T2,CZ,A359
CZ6748,6:25:00,8:10:00,50,510,CAN,T2,SYX,T1,CZ,B77W
CZ9044,9:50:00,11:35:00,50,420,LZY,T2,CTU,T1,CZ,B77W
CZ4102,10:00:00,12:05:00,50,490,HGH,T3,PKX,T1,CZ,A332
CZ7118,10:50:00,13:15:00,50,900,CKG,T2,HGH,T3,CZ,B789
CZ4359,10:30:00,12:40:00,60,760,CKG,T3,HGH,T2,CZ,B772
CZ9263,8:50:00,10:45:00,60,780,TFU,T1,CGO,T1,CZ,B77W
CZ1925,10:15:00,12:20:00,60,750,SHA,T1,PKX,T2,CZ,A333
CZ4383,10:10:00,11:55:00,50,730,SHA,T3,XMN,T1,CZ,A320
CZ9137,9:30:00,12:15:00,50,990,CTU,T1,PEK,T1,CZ,A321
CZ9303,9:15:00,12:00:00,50,830,CTU,T3,XMN,T3,CZ,A319
CZ1902,9:05:00,11:20:00,50,490,PVG,T2,PKX,T2,CZ,A332
CZ9160,9:00:00,11:55:00,60,880,HGH,T1,CTU,T2,CZ,A20N
CZ9331,8:55:00,11:40:00,60,920,CTU,T2,HGH,T3,CZ,C919
CZ4082,9:00:00,11:55:00,50,780,XMN,T3,PKX,T2,CZ,B789
CZ4609,8:45:00,11:45:00,50,680,HGH,T3,KMG,T1,CZ,B737
CZ9106,10:55:00,12:55:00,60,500,CSX,T1,CTU,T3,CZ,AJ27
CZ45,10:45:00,12:45:00,50,680,CSX,T3,PVG,T3,CZ,B788
CZ4361,8:05:00,10:25:00,50,880,CKG,T1,HGH,T2,CZ,A332
CZ1482,8:30:00,10:35:00,60,830,PKX,T2,NZL,T1,CZ,A320
CZ9275,9:20:00,10:40:00,50,520,HRB,T2,JGD,T3,CZ,B738
CZ4348,10:10:00,12:40:00,60,750,HGH,T3,KWE,T2,CZ,B77W
CZ4287,11:00:00,12:30:00,50,650,CAN,T1,JJN,T2,CZ,A332
CZ9297,9:05:00,12:50:00,50,970,TFU,T1,HRB,T1,CZ,A319
CZ4180,9:15:00,12:15:00,60,690,HGH,T3,LHW,T3,CZ,B737
CZ9429,10:05:00,12:10:00,60,730,HRB,T3,YNT,T3,CZ,C919
CZ9144,11:10:00,12:25:00,50,510,CTU,T2,XIC,T3,CZ,A21N
CZ7095,9:30:00,12:15:00,60,550,HRB,T3,XUZ,T2,CZ,A359
CZ6832,10:40:00,12:10:00,50,670,TWC,T2,URC,T3,CZ,A321
CZ78,9:20:00,12:30:00,50,660,SHA,T3,SYX,T1,CZ,B789
CZ4012,9:45:00,12:50:00,60,780,HGH,T1,CGQ,T2,CZ,B738
CZ3474,10:50:00,13:00:00,60,460,TFU,T1,CGO,T2,CZ,B77W
CZ4490,7:55:00,12:00:00,50,990,XMN,T3,LHW,T3,CZ,A319
CZ4500,9:10:00,11:25:00,60,770,CKG,T1,YNZ,T2,CZ,A21N
CZ4309,8:50:00,11:25:00,50,660,CKG,T1,XMN,T3,CZ,A321
CZ4935,9:30:00,11:50:00,60,860,CKG,T3,WUX,T1,CZ,A388
CZ9193,8:55:00,11:35:00,50,580,CTU,T1,WUX,T1,CZ,B772
CZ9257,9:10:00,12:05:00,60,790,SHE,T3,WUH,T3,CZ,A321
CZ7159,9:35:00,11:35:00,50,630,HGH,T2,XFN,T1,CZ,A321
CZ9035,8:15:00,11:55:00,50,1180,CTU,T1,URC,T1,CZ,B788
CZ1577,7:50:00,11:25:00,50,810,CTU,T2,URC,T3,CZ,A333
CZ4114,9:05:00,11:25:00,50,490,HGH,T1,TYN,T3,CZ,A321
CZ4859,9:15:00,11:15:00,50,460,TFU,T1,TYN,T1,CZ,A333
CZ9474,9:20:00,11:50:00,50,760,TFU,T1,TAO,T3,CZ,B772
CZ206,9:45:00,12:05:00,50,610,SHA,T2,SZX,T3,CZ,A20N
CZ1404,9:15:00,11:10:00,50,820,HGH,T2,SJW,T1,CZ,B789
CZ4542,9:25:00,11:55:00,50,530,HGH,T1,LZH,T3,CZ,A333
CZ9063,9:30:00,12:00:00,50,720,CTU,T2,LXA,T2,CZ,A321
CZ7291,11:40:00,13:00:00,60,460,JHG,T2,LJG,T3,CZ,A333
CZ6123,11:30:00,13:05:00,60,490,DLC,T2,PKX,T2,CZ,A388
CZ3628,11:15:00,12:55:00,60,420,CKG,T3,WUH,T1,CZ,A320
CZ3320,9:55:00,11:45:00,50,780,AQG,T1,CAN,T1,CZ,A319
CZ6786,11:30:00,12:55:00,60,550,CAN,T3,HAK,T1,CZ,A320
CZ3763,11:10:00,13:00:00,50,710,CAN,T2,WNZ,T2,CZ,A359
CZ4941,9:30:00,11:35:00,60,530,CKG,T2,NKG,T1,CZ,AJ27
CZ4975,8:05:00,12:00:00,60,1010,CKG,T1,HRB,T1,CZ,B737
CZ4522,8:45:00,11:45:00,50,1010,HGH,T1,HRB,T2,CZ,B788
CZ4558,9:10:00,12:00:00,60,970,HGH,T2,BHY,T2,CZ,B738
CZ124,18:05:00,20:20:00,50,710,PVG,T1,PKX,T3,CZ,A21N
CZ1489,19:00:00,21:00:00,50,690,XIY,T2,PKX,T1,CZ,A319
CZ1947,19:00:00,21:05:00,60,560,PKX,T3,HGH,T2,CZ,B738
CZ88,16:55:00,19:40:00,50,690,PVG,T1,XIY,T2,CZ,A388
CZ1968,18:40:00,20:40:00,50,580,NKG,T2,PKX,T2,CZ,B737
CZ4233,18:15:00,19:50:00,60,520,CAN,T1,FOC,T2,CZ,A332
CZ190,18:05:00,20:00:00,50,510,NKG,T1,XMN,T3,CZ,A333
CZ290,16:35:00,18:55:00,60,520,PKX,T3,CSX,T3,CZ,A359
CZ4130,18:05:00,20:35:00,60,830,HGH,T3,HET,T1,CZ,B772
CZ1910,16:30:00,19:25:00,50,600,PKX,T2,CTU,T2,CZ,A388
CZ4401,18:10:00,20:25:00,60,830,TNA,T3,XMN,T3,CZ,A388
CZ9419,17:15:00,20:05:00,60,940,NKG,T1,HRB,T3,CZ,C919
CZ74,18:45:00,20:35:00,60,560,PVG,T2,DLC,T2,CZ,A21N
CZ4224,15:55:00,18:20:00,60,830,SHA,T1,SZX,T2,CZ,B738
CZ7077,17:10:00,20:25:00,50,910,PVG,T1,INC,T1,CZ,C919
CZ9159,18:20:00,21:05:00,50,1010,CTU,T2,HGH,T2,CZ,A20N
CZ9147,18:00:00,20:30:00,60,540,CTU,T3,PEK,T3,CZ,B788
CZ4056,7:15:00,9:00:00,60,420,JJN,T1,NKG,T2,CZ,A388
CZ1924,7:00:00,9:10:00,60,620,PKX,T2,SHA,T1,CZ,B77W
CZ4382,7:00:00,8:50:00,50,650,XMN,T1,SHA,T3,CZ,A320
CZ4713,6:55:00,9:10:00,60,770,TSN,T3,KHN,T2,CZ,A388
CZ7441,7:00:00,9:05:00,60,850,TAO,T3,WNZ,T1,CZ,A388
CZ3351,6:45:00,9:20:00,60,800,SZX,T2,CZX,T2,CZ,A20N
CZ3568,6:30:00,8:50:00,50,840,SZX,T1,SHA,T3,CZ,B788
CZ4285,6:35:00,8:40:00,50,860,SZX,T2,HGH,T1,CZ,A21N
CZ9071,6:30:00,9:00:00,50,730,CTU,T1,SZX,T1,CZ,B738
CZ9131,6:25:00,9:10:00,50,830,CTU,T3,TSN,T3,CZ,B738
CZ4929,6:30:00,9:00:00,50,590,CKG,T2,TSN,T3,CZ,B788
CZ7121,8:45:00,11:05:00,60,480,HGH,T1,SZX,T3,CZ,A333
CZ1599,8:30:00,11:20:00,50,610,CTU,T3,PVG,T2,CZ,A21N
CZ3549,6:55:00,9:15:00,50,830,PVG,T2,CAN,T3,CZ,A321
CZ4272,8:25:00,10:45:00,50,840,SHA,T3,SZX,T3,CZ,B77W
CZ4867,8:50:00,11:30:00,50,690,TFU,T2,WNZ,T1,CZ,A321
CZ19,9:35:00,11:35:00,60,700,TAO,T2,CGQ,T3,CZ,B737
CZ1953,8:00:00,11:00:00,50,850,TFU,T3,PKX,T1,CZ,A332
CZ128,8:20:00,10:35:00,60,910,PVG,T1,PKX,T1,CZ,A20N
CZ4148,7:50:00,10:25:00,50,820,HGH,T1,XIY,T1,CZ,A21N
CZ9281,8:10:00,10:45:00,50,630,TFU,T3,TSN,T2,CZ,A321
CZ9255,8:15:00,10:35:00,60,680,TFU,T3,TNA,T1,CZ,A320
CZ1436,9:00:00,11:00:00,60,640,HGH,T3,SJW,T1,CZ,A333
CZ4861,8:45:00,10:55:00,60,660,TFU,T2,SJW,T1,CZ,B737
CZ4863,8:00:00,10:25:00,60,890,TFU,T2,PEK,T1,CZ,A332
CZ6648,10:10:00,11:45:00,60,440,NGB,T2,WUH,T1,CZ,A320
CZ4789,8:20:00,10:45:00,50,780,TFU,T2,LXA,T3,CZ,C919
CZ9425,10:30:00,11:55:00,60,700,JHG,T1,LJG,T1,CZ,B772
CZ1456,8:00:00,10:50:00,60,780,HGH,T3,INC,T1,CZ,AJ27
CZ4821,8:10:00,10:20:00,50,630,TFU,T3,HAK,T3,CZ,A359
CZ9152,7:45:00,10:25:00,60,890,PEK,T1,CTU,T2,CZ,A319
CZ7129,9:00:00,10:55:00,60,750,HGH,T3,CSX,T1,CZ,A388
CZ136,7:40:00,10:20:00,60,530,PVG,T1,CGQ,T2,CZ,B737
CZ4809,7:50:00,9:50:00,60,600,TFU,T2,LUM,T2,CZ,B788
CZ4338,7:25:00,9:55:00,60,930,HGH,T2,KWE,T2,CZ,A321
CZ70,8:05:00,9:50:00,50,560,PVG,T3,DLC,T3,CZ,A21N
CZ6774,9:30:00,10:55:00,50,450,CAN,T3,HAK,T3,CZ,A333
CZ3380,9:20:00,10:50:00,60,570,CAN,T3,CSX,T2,CZ,B788
CZ3505,9:15:00,10:50:00,60,570,CAN,T2,FOC,T2,CZ,A388
CZ3437,9:15:00,11:45:00,60,840,CAN,T2,CTU,T1,CZ,A359
CZ3803,9:10:00,11:15:00,60,830,CAN,T1,HGH,T2,CZ,A359
CZ6126,10:05:00,11:30:00,50,590,PKX,T2,DLC,T1,CZ,B772
CZ5983,9:30:00,11:30:00,50,500,PKX,T3,HRB,T2,CZ,B738
CZ1940,9:15:00,11:15:00,60,520,PKX,T3,HGH,T1,CZ,A388
CZ41,12:30:00,15:15:00,50,970,TFU,T2,PVG,T2,CZ,A333
CZ4618,13:00:00,15:20:00,50,480,LZY,T3,CKG,T1,CZ,A333
CZ4375,12:00:00,14:30:00,50,680,TFU,T3,HGH,T2,CZ,A388
CZ1926,15:00:00,17:30:00,50,830,PKX,T1,SHA,T3,CZ,A359
CZ4163,15:05:00,16:55:00,60,760,XIY,T3,CSX,T1,CZ,A321
CZ99,14:40:00,17:10:00,60,540,XIY,T1,SHA,T2,CZ,A333
CZ4207,14:30:00,17:05:00,60,710,XIY,T2,HGH,T1,CZ,B772
CZ4390,15:00:00,17:00:00,50,720,XMN,T3,SHA,T2,CZ,A388
CZ4515,12:35:00,14:25:00,60,570,SHS,T3,XMN,T1,CZ,A359
CZ4155,13:40:00,16:20:00,60,830,XIY,T3,XMN,T3,CZ,A320
CZ9141,13:30:00,16:15:00,50,920,CTU,T2,PEK,T3,CZ,A20N
CZ9175,13:25:00,15:25:00,60,650,CTU,T1,TNA,T1,CZ,A332
CZ8,10:30:00,13:00:00,60,750,HSC,T2,PVG,T1,CZ,B789
CZ4216,14:15:00,16:55:00,50,860,CSX,T1,SYX,T3,CZ,A320
CZ4083,13:10:00,15:55:00,60,1010,PKX,T1,XMN,T1,CZ,AJ27
CZ1956,13:00:00,15:15:00,50,700,PKX,T3,PVG,T2,CZ,A21N
CZ4761,13:55:00,17:25:00,60,1190,TFU,T2,SHE,T2,CZ,B788
CZ167,11:55:00,14:20:00,50,830,TFU,T1,NKG,T3,CZ,B77W
CZ4895,10:20:00,13:05:00,60,930,TFU,T1,XMN,T1,CZ,A388
CZ4342,13:45:00,17:05:00,50,840,HGH,T3,KMG,T2,CZ,B737
CZ4024,13:40:00,16:25:00,60,980,HGH,T1,SHE,T1,CZ,B737
CZ4428,15:30:00,16:50:00,60,540,FOC,T2,SHA,T1,CZ,A333
CZ4751,14:35:00,15:55:00,60,370,TFU,T2,GXH,T2,CZ,A359
CZ1876,10:20:00,11:45:00,60,720,TFU,T3,KMG,T1,CZ,B788
CZ43,12:20:00,15:25:00,50,1010,KMG,T3,SHA,T1,CZ,A320
CZ7016,9:00:00,11:40:00,60,880,TFU,T3,HGH,T2,CZ,A332
CZ4046,11:30:00,14:15:00,60,670,HGH,T3,SHE,T2,CZ,A321
CZ4165,13:25:00,15:35:00,60,660,CGO,T3,XMN,T1,CZ,B772
CZ6108,14:30:00,17:15:00,60,880,TFU,T1,PKX,T1,CZ,A333
CZ4629,13:00:00,17:10:00,60,1010,CKG,T1,URC,T3,CZ,A388
CZ4417,13:10:00,15:40:00,50,730,TAO,T2,XMN,T1,CZ,A359
CZ1913,11:20:00,13:25:00,60,850,SHA,T3,PKX,T2,CZ,A321
CZ214,14:40:00,16:35:00,50,450,KWE,T3,XIY,T3,CZ,C919
CZ4303,12:10:00,14:40:00,60,790,KMG,T3,XMN,T3,CZ,A319
CZ7078,13:10:00,16:05:00,50,680,INC,T1,PVG,T3,CZ,A333
CZ9336,12:55:00,15:50:00,60,910,HGH,T3,HAK,T1,CZ,A21N
CZ9364,12:35:00,15:45:00,60,750,CSX,T1,SHE,T1,CZ,A332
CZ123,11:40:00,14:15:00,60,640,CKG,T1,PVG,T3,CZ,B738
CZ4437,10:50:00,13:15:00,50,940,PVG,T2,PKX,T2,CZ,B77W
CZ9139,11:30:00,14:15:00,50,760,CTU,T3,PEK,T2,CZ,A321
CZ4947,13:20:00,15:15:00,60,530,CKG,T2,TYN,T1,CZ,A320
CZ1445,12:20:00,15:15:00,50,580,KMG,T2,SJW,T1,CZ,AJ27
CZ1856,13:05:00,15:30:00,50,830,TFU,T2,WUX,T3,CZ,A319
CZ4057,13:40:00,16:50:00,60,1130,HRB,T2,NKG,T3,CZ,B77W
CZ1929,10:45:00,12:55:00,50,840,HGH,T1,PKX,T2,CZ,A388
CZ4206,10:45:00,13:25:00,60,550,HGH,T3,XIY,T2,CZ,C919
CZ4763,11:20:00,14:50:00,60,800,TFU,T2,URC,T1,CZ,B737
CZ7047,12:30:00,15:35:00,60,600,HGH,T1,SYX,T3,CZ,B77W
CZ98,10:55:00,13:25:00,50,860,SHA,T1,XIY,T1,CZ,B788
CZ155,14:00:00,16:10:00,60,650,KWE,T1,NKG,T3,CZ,A321
CZ9145,16:30:00,19:00:00,60,740,CTU,T3,PEK,T1,CZ,AJ27
CZ9177,15:35:00,17:45:00,50,730,CTU,T3,TNA,T2,CZ,A20N
CZ9143,15:30:00,17:55:00,50,820,CTU,T3,PEK,T2,CZ,B788
CZ9133,16:35:00,19:15:00,50,900,CTU,T3,TSN,T1,CZ,B737
CZ5199,7:35:00,9:35:00,50,590,SWA,T2,WUH,T3,CZ,A332
CZ8547,7:15:00,9:45:00,60,590,SWA,T1,TNA,T2,CZ,B789
CZ6101,8:05:00,9:55:00,50,650,SHE,T2,PKX,T1,CZ,A333
CZ5799,7:55:00,9:40:00,50,460,SHE,T3,TAO,T3,CZ,A20N
CZ4096,7:35:00,9:55:00,60,710,CSX,T2,TSN,T2,CZ,B77W
CZ8663,7:45:00,9:45:00,50,740,CGQ,T3,TAO,T1,CZ,C919
CZ4072,7:00:00,10:00:00,50,970,XMN,T2,PKX,T2,CZ,A359
CZ5791,6:45:00,9:25:00,60,660,PVG,T1,XIY,T3,CZ,A319
CZ1887,6:55:00,9:55:00,60,600,KMG,T3,NGB,T1,CZ,B77W
CZ4993,6:30:00,8:35:00,50,860,KMG,T2,XIY,T3,CZ,A321
CZ1976,7:00:00,8:55:00,50,840,KHN,T2,PKX,T2,CZ,A321
CZ8974,7:00:00,9:40:00,60,940,JJN,T3,PKX,T3,CZ,B789
CZ5161,7:05:00,8:20:00,50,360,DLC,T3,TSN,T2,CZ,B772
CZ8619,7:05:00,8:10:00,60,600,DLC,T2,TAO,T1,CZ,B738
CZ4747,7:30:00,9:10:00,60,690,TFU,T2,INC,T1,CZ,A21N
CZ4983,8:00:00,9:50:00,60,590,CKG,T1,HFE,T3,CZ,A359
CZ196,7:05:00,9:35:00,60,870,PVG,T3,CAN,T3,CZ,B737
CZ1561,9:00:00,10:00:00,60,350,HRB,T1,HEK,T1,CZ,A321
CZ246,6:40:00,9:05:00,60,940,PVG,T3,DYG,T1,CZ,B789
CZ3796,7:50:00,9:50:00,60,570,YIW,T2,CAN,T2,CZ,C919
CZ5266,7:20:00,10:00:00,60,810,YCU,T3,CAN,T3,CZ,B788
CZ3629,8:00:00,9:45:00,50,680,WNZ,T1,CSX,T2,CZ,A319
CZ3770,7:40:00,9:40:00,50,700,WNZ,T2,CAN,T2,CZ,B738
CZ4804,10:55:00,12:55:00,60,850,LZY,T2,TFU,T2,CZ,B772
CZ4475,10:45:00,12:55:00,60,820,TFU,T2,CSX,T2,CZ,C919
CZ4288,10:55:00,13:15:00,60,720,HGH,T1,SZX,T2,CZ,A21N
CZ7175,10:30:00,12:50:00,50,640,HGH,T2,SZX,T1,CZ,B738
CZ4827,11:10:00,12:55:00,50,430,TFU,T2,CGO,T2,CZ,B772
CZ4871,10:05:00,12:15:00,60,830,TFU,T2,NKG,T3,CZ,B788
CZ9084,10:40:00,13:05:00,50,540,CAN,T3,CTU,T1,CZ,A321
CZ7093,8:40:00,11:45:00,60,930,HGH,T2,TFU,T3,CZ,A388
CZ4830,11:20:00,13:20:00,50,640,CSX,T1,TFU,T1,CZ,A333
CZ4374,7:45:00,10:50:00,60,880,HGH,T1,TFU,T1,CZ,A332
CZ4298,7:45:00,10:50:00,50,740,XMN,T1,TFU,T2,CZ,B77W
CZ4116,10:00:00,13:00:00,60,930,FOC,T3,PKX,T3,CZ,C919
CZ9473,8:00:00,11:05:00,60,690,TAO,T1,TFU,T1,CZ,A388
CZ7041,6:45:00,9:50:00,60,1080,HGH,T3,TFU,T3,CZ,A332
CZ7039,9:20:00,13:20:00,60,1210,HGH,T1,JHG,T2,CZ,A333
CZ4471,11:00:00,13:30:00,60,650,CKG,T2,TSN,T3,CZ,B77W
CZ1418,11:10:00,13:10:00,50,810,CKG,T3,SJW,T1,CZ,B737
CZ7168,11:00:00,13:40:00,50,960,BZX,T3,NGB,T3,CZ,B789
CZ4775,8:00:00,12:20:00,50,1290,TFU,T3,KCA,T1,CZ,B789
CZ34,12:45:00,13:45:00,50,410,JIC,T3,LHW,T2,CZ,A319
CZ2061,10:00:00,12:20:00,60,840,CKG,T3,HKG,T1,CZ,B737
CZ9280,12:30:00,13:15:00,60,400,HEK,T3,DTU,T2,CZ,A359
CZ5976,10:35:00,12:30:00,50,610,TFU,T2,CSX,T3,CZ,A319
CZ6464,10:15:00,12:30:00,60,610,AKA,T3,CAN,T1,CZ,A21N
CZ9485,10:00:00,13:00:00,50,630,TAO,T2,LHW,T2,CZ,A333
CZ4905,10:30:00,12:45:00,60,710,TFU,T2,XUZ,T3,CZ,A321
CZ4721,10:05:00,12:25:00,60,820,URC,T3,XNN,T3,CZ,B788
CZ4009,12:15:00,13:25:00,50,660,WNZ,T1,XMN,T2,CZ,A359
CZ9431,11:05:00,13:05:00,60,470,HRB,T1,WEH,T3,CZ,B738
CZ6234,10:25:00,13:00:00,50,520,GYS,T2,SZX,T1,CZ,B788
CZ1411,11:05:00,13:05:00,60,540,SHA,T3,SJW,T1,CZ,A333
CZ84,9:55:00,12:25:00,50,640,PVG,T1,SHE,T2,CZ,A359
CZ9329,12:05:00,13:05:00,60,520,HSC,T1,SWA,T3,CZ,A21N
CZ6138,11:15:00,13:40:00,50,650,CSX,T3,PKX,T1,CZ,C919
CZ20,11:15:00,13:15:00,60,630,CGQ,T2,TAO,T3,CZ,A332
CZ236,10:50:00,13:00:00,50,770,PVG,T3,CGO,T1,CZ,A332
CZ1944,11:00:00,13:00:00,60,760,PKX,T1,HGH,T1,CZ,B77W
CZ4164,10:00:00,12:25:00,60,520,XMN,T3,CGO,T3,CZ,A332
CZ1478,10:40:00,12:40:00,50,540,PKX,T1,INC,T2,CZ,A359
CZ4450,9:25:00,11:10:00,60,690,XMN,T3,HGH,T2,CZ,B738
CZ4995,11:10:00,14:00:00,60,630,CGO,T2,HRB,T1,CZ,A20N
CZ7101,9:35:00,12:30:00,60,900,URC,T2,INC,T2,CZ,A21N
CZ9166,9:55:00,12:45:00,60,1020,TAO,T3,CTU,T3,CZ,C919
CZ252,8:40:00,11:05:00,50,650,SHA,T3,CAN,T2,CZ,B788
CZ9330,15:55:00,18:15:00,50,700,HSC,T1,TFU,T2,CZ,B77W
CZ4159,17:05:00,20:05:00,60,1030,XIY,T3,XMN,T1,CZ,A20N
CZ4332,17:20:00,19:50:00,50,930,FOC,T3,KWE,T2,CZ,AJ27
CZ1470,16:05:00,18:55:00,50,840,PKX,T1,TFU,T3,CZ,A333
CZ4045,17:15:00,18:50:00,60,660,NKG,T2,FOC,T3,CZ,B737
CZ7045,17:10:00,20:15:00,60,680,JNH,T1,LHW,T1,CZ,A359
CZ4524,15:30:00,18:30:00,50,1050,HGH,T1,HRB,T2,CZ,C919
CZ9416,17:55:00,20:05:00,60,900,TNA,T3,CGQ,T2,CZ,A321
CZ4840,17:25:00,19:25:00,50,440,WUH,T3,TFU,T1,CZ,A359
CZ4011,17:10:00,19:30:00,50,620,TNA,T3,FOC,T2,CZ,B737
CZ13,15:05:00,18:10:00,60,700,SHA,T3,TFU,T2,CZ,A388
CZ9205,15:00:00,17:35:00,50,680,CTU,T1,NKG,T3,CZ,C919
CZ4354,16:25:00,18:55:00,50,570,HGH,T1,KWE,T2,CZ,A21N
CZ132,14:50:00,17:50:00,60,560,PVG,T2,HRB,T1,CZ,A321
CZ9135,16:45:00,19:30:00,60,730,CTU,T1,HET,T2,CZ,A333
CZ1492,14:55:00,18:00:00,50,810,PKX,T3,KWE,T2,CZ,A320
CZ1484,18:00:00,19:55:00,60,840,PKX,T3,NGB,T1,CZ,A333
CZ9251,17:15:00,20:05:00,50,900,CTU,T1,JJN,T2,CZ,A388
CZ27,15:45:00,18:40:00,50,820,PVG,T1,HAK,T3,CZ,AJ27
CZ4366,16:05:00,19:05:00,60,680,FOC,T2,KMG,T2,CZ,A319
CZ7096,16:50:00,19:15:00,60,870,SZX,T3,XUZ,T3,CZ,B788
CZ4972,16:25:00,17:55:00,50,500,WUH,T2,CKG,T3,CZ,A359
CZ4176,15:45:00,18:05:00,60,530,WUH,T2,LHW,T3,CZ,A332
CZ9016,15:45:00,19:05:00,60,900,TNA,T3,KMG,T2,CZ,A359
CZ9385,13:45:00,16:55:00,50,1110,CTU,T1,SHE,T2,CZ,A333
CZ1474,15:55:00,18:50:00,50,560,PKX,T2,JJN,T3,CZ,A388
CZ6256,15:30:00,19:20:00,50,1010,TFU,T1,HRB,T2,CZ,A359
CZ4528,17:50:00,19:35:00,50,480,XMN,T2,HFE,T3,CZ,A321
CZ9111,17:00:00,19:25:00,50,790,CTU,T3,HAK,T2,CZ,A321
CZ4498,17:05:00,19:10:00,60,820,CSX,T2,ENY,T3,CZ,B738
CZ4029,17:55:00,19:50:00,50,720,CGQ,T1,TAO,T2,CZ,AJ27
CZ4828,17:15:00,19:55:00,60,730,CGQ,T1,CGO,T1,CZ,A21N
CZ234,7:20:00,9:10:00,60,680,HGH,T2,CGO,T3,CZ,A21N
CZ4270,7:15:00,9:30:00,50,860,HGH,T1,ZUH,T3,CZ,A388
CZ4240,7:40:00,9:25:00,60,640,XMN,T2,WUH,T2,CZ,A21N
CZ9287,7:30:00,9:25:00,60,620,TFU,T1,CGO,T2,CZ,AJ27
CZ4824,7:25:00,10:05:00,50,690,SYX,T1,TFU,T2,CZ,A332
CZ4395,7:45:00,9:30:00,50,670,SHA,T2,JJN,T3,CZ,B772
CZ1410,8:00:00,10:00:00,60,840,SJW,T3,SHA,T1,CZ,AJ27
CZ8407,8:05:00,9:55:00,50,740,NNG,T2,TFU,T1,CZ,C919
CZ5835,7:50:00,9:45:00,50,820,NNG,T1,CKG,T1,CZ,B772
CZ9083,7:00:00,9:25:00,60,630,CTU,T1,CAN,T1,CZ,C919
CZ6845,8:15:00,9:40:00,50,610,URC,T1,AAT,T2,CZ,B788
CZ9309,8:30:00,9:40:00,50,470,TLQ,T3,AAT,T3,CZ,A359
CZ1864,8:30:00,9:30:00,60,510,LUM,T3,KMG,T1,CZ,A319
CZ3749,7:55:00,10:10:00,50,590,ZUH,T1,HGH,T1,CZ,A321
CZ4300,7:10:00,9:50:00,60,610,XMN,T1,CKG,T3,CZ,A319
CZ6795,7:55:00,9:55:00,50,640,SYX,T1,KWE,T3,CZ,A21N
CZ6699,7:40:00,10:00:00,60,570,SYX,T3,KMG,T2,CZ,B772
CZ6227,7:25:00,10:05:00,60,750,SYX,T1,CKG,T1,CZ,B77W
CZ4812,12:10:00,13:15:00,60,620,DCY,T3,TFU,T1,CZ,A388
CZ4788,10:45:00,12:05:00,60,370,GZG,T3,TFU,T1,CZ,B737
CZ9181,11:00:00,13:50:00,60,760,CTU,T2,PVG,T2,CZ,A21N
CZ4301,11:10:00,13:40:00,60,860,CKG,T2,XMN,T1,CZ,A20N
CZ4058,11:00:00,13:50:00,60,1030,XMN,T3,PKX,T3,CZ,A321
CZ31,10:20:00,13:25:00,50,750,SHA,T1,TFU,T1,CZ,B737
CZ4838,11:25:00,13:25:00,60,840,WUH,T3,TFU,T2,CZ,A320
CZ1597,8:55:00,11:50:00,60,550,CTU,T3,SHA,T2,CZ,A321
CZ1759,18:10:00,21:35:00,60,620,SZX,T3,XNN,T1,CZ,A333
CZ1053,15:05:00,16:55:00,50,430,HRB,T1,PKX,T1,CZ,B789
CZ7390,7:45:00,9:45:00,50,740,HAK,T1,CKG,T3,CZ,B789
CZ1149,18:55:00,21:15:00,50,850,CKG,T3,SYX,T1,CZ,B77W
CZ1842,11:50:00,13:45:00,50,450,PVG,T1,CAN,T2,CZ,A20N
